date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:20	107153/107153	---M-Z	200	added ('OK')	text/css	etag:%221a291-5ec84eed93f05;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-135.css?ver=1667430570	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-135bee7.css	(from https://templatekit.jegtheme.com/pirus/2020/11/08/how-to-trick-out-your-iphone-home-screen-in-ios-14/)
22:04:20	962/962	---M-Z	200	added ('OK')	application/rss+xml	etag:%22daac9f055eb250cc526b4e271944a374-gzip%22	https://templatekit.jegtheme.com/pirus/2020/11/08/how-to-trick-out-your-iphone-home-screen-in-ios-14/feed/	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/2020/11/08/how-to-trick-out-your-iphone-home-screen-in-ios-14/feed/index.html	(from https://templatekit.jegtheme.com/pirus/2020/11/08/how-to-trick-out-your-iphone-home-screen-in-ios-14/)
22:04:21	67439/67439	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:22%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/135	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/135.json	(from https://templatekit.jegtheme.com/pirus/2020/11/08/how-to-trick-out-your-iphone-home-screen-in-ios-14/)
22:04:21	2846/2846	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:23%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F11%2F08%2Fhow-to-trick-out-your-iphone-home-screen-in-ios-14%2F	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embedca8a.json	(from https://templatekit.jegtheme.com/pirus/2020/11/08/how-to-trick-out-your-iphone-home-screen-in-ios-14/)
22:04:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Nov%202022%2021:04:23%20GMT	https://templatekit.jegtheme.com/pirus/?p=135	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/index86fa.html	(from https://templatekit.jegtheme.com/pirus/2020/11/08/how-to-trick-out-your-iphone-home-screen-in-ios-14/)
22:04:22	2941/2941	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Nov%202022%2021:04:23%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F11%2F08%2Fhow-to-trick-out-your-iphone-home-screen-in-ios-14%2F&format=xml	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed3e76	(from https://templatekit.jegtheme.com/pirus/2020/11/08/how-to-trick-out-your-iphone-home-screen-in-ios-14/)
22:04:22	957/957	---M-Z	200	added ('OK')	application/rss+xml	etag:%221c829efb5405aa035197622d43422e88-gzip%22	https://templatekit.jegtheme.com/pirus/2020/11/08/22-face-masks-we-actually-like-to-wear/feed/	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/2020/11/08/22-face-masks-we-actually-like-to-wear/feed/index.html	(from https://templatekit.jegtheme.com/pirus/2020/11/08/22-face-masks-we-actually-like-to-wear/)
22:04:22	104377/104377	---M-Z	200	added ('OK')	text/css	etag:%22197b9-5ec84eee24786;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-130.css?ver=1667430571	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-1304f9c.css	(from https://templatekit.jegtheme.com/pirus/2020/11/08/22-face-masks-we-actually-like-to-wear/)
22:04:23	67415/67415	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:24%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/130	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/wp/v2/posts/130.json	(from https://templatekit.jegtheme.com/pirus/2020/11/08/22-face-masks-we-actually-like-to-wear/)
22:04:24	2866/2866	---M-Z	200	added ('OK')	application/json	date:Mon,%2028%20Nov%202022%2021:04:25%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F11%2F08%2F22-face-masks-we-actually-like-to-wear%2F	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed8792.json	(from https://templatekit.jegtheme.com/pirus/2020/11/08/22-face-masks-we-actually-like-to-wear/)
22:04:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Nov%202022%2021:04:25%20GMT	https://templatekit.jegtheme.com/pirus/?p=130	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/index8b4e.html	(from https://templatekit.jegtheme.com/pirus/2020/11/08/22-face-masks-we-actually-like-to-wear/)
22:04:24	2961/2961	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Nov%202022%2021:04:25%20GMT	https://templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Fpirus%2F2020%2F11%2F08%2F22-face-masks-we-actually-like-to-wear%2F&format=xml	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/pirus/wp-json/oembed/1.0/embed8122	(from https://templatekit.jegtheme.com/pirus/2020/11/08/22-face-masks-we-actually-like-to-wear/)
22:04:24	146972/146972	---MCZ	200	added ('OK')	image/jpeg	etag:%2223e1c-5bbfcfdfe2fc0;5ee8a1c977f5b-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/kobu-agency-o8ZesB0MLFo-unsplash_3.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2021/02/kobu-agency-o8ZesB0MLFo-unsplash_3.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-377.css?ver=1667361341)
22:04:25	158119/158119	---MCZ	200	added ('OK')	image/jpeg	etag:%22269a7-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/banner-16.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/banner-16.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-1077.css?ver=1667379971)
22:04:26	301579/301579	---MCZ	200	added ('OK')	image/jpeg	etag:%2249a0b-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/WI1015_cover.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/12/WI1015_cover.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-456.css?ver=1667366845)
22:04:26	1241635/1241635	---MCZ	200	added ('OK')	image/jpeg	etag:%2212f223-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/omid-armin-UtuGfdUwdRg-unsplash.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/omid-armin-UtuGfdUwdRg-unsplash.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-135.css?ver=1667430570)
22:04:26	161508/161508	---MCZ	200	added ('OK')	image/jpeg	etag:%22276e4-5bbfcfdfe2fc0;5ee8cc09b4bcb-gzip%22	https://templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/Gear-Outdoor-Research-Face-Mask-2.jpg	C:/Users/User/Desktop/test/werobotsdarktheme/templatekit.jegtheme.com/creative1/wp-content/uploads/sites/43/2020/11/Gear-Outdoor-Research-Face-Mask-2.jpg	(from https://templatekit.jegtheme.com/pirus/wp-content/uploads/sites/43/elementor/css/post-130.css?ver=1667430571)
